Id,Label,Latitude,Longitude,Densidade,Tipo
"-34.0_155.0","-34.0_155.0",-33.1217,155.8458,0.020100,"Intermediario"
"28.0_-117.0","28.0_-117.0",28.4467,-116.3967,0.000000,"Intermediario"
"34.0_-15.0","34.0_-15.0",34.7000,-15.0000,0.008250,"Intermediario"
"37.0_26.0","37.0_26.0",37.5800,26.4000,0.108000,"Intermediario"
"33.0_-160.0","33.0_-160.0",33.3040,-159.2850,0.091167,"Intermediario"
"36.0_23.0","36.0_23.0",36.4115,23.3155,0.912500,"Intermediario"
"-30.0_76.0","-30.0_76.0",-29.8900,76.0800,0.133000,"Intermediario"
"30.0_-118.0","30.0_-118.0",30.6000,-117.4700,0.000000,"Intermediario"
"51.0_-7.0","51.0_-7.0",51.4386,-6.5478,57.760870,"Intermediario"
"60.0_-1.0","60.0_-1.0",60.3747,-0.8823,0.005533,"Intermediario"
"3.0_-157.0","3.0_-157.0",3.0600,-156.8500,0.000000,"Intermediario"
"24.0_-156.0","24.0_-156.0",24.6100,-155.6800,0.000000,"Intermediario"
"30.0_-171.0","30.0_-171.0",30.9200,-170.6100,0.032000,"Intermediario"
"21.0_-153.0","21.0_-153.0",21.2650,-152.1850,0.038200,"Intermediario"
"40.0_5.0","40.0_5.0",40.0741,5.9382,0.390000,"Intermediario"
"-11.0_-148.0","-11.0_-148.0",-10.9000,-147.4300,0.000000,"Intermediario"
"74.0_18.0","74.0_18.0",74.2746,18.5967,0.000000,"Intermediario"
"-14.0_-142.0","-14.0_-142.0",-13.3033,-141.1500,0.000000,"Intermediario"
"17.0_-83.0","17.0_-83.0",17.4544,-82.5233,0.004689,"Intermediario"
"-26.0_-10.0","-26.0_-10.0",-25.3823,-9.2272,0.140000,"Intermediario"
"21.0_-73.0","21.0_-73.0",21.3043,-72.7200,0.000314,"Intermediario"
"13.0_-152.0","13.0_-152.0",13.8800,-151.6300,0.000000,"Intermediario"
"48.0_-125.0","48.0_-125.0",48.3400,-124.9300,0.001040,"Intermediario"
"39.0_6.0","39.0_6.0",39.8000,6.8049,7.390000,"Intermediario"
"-36.0_-48.0","-36.0_-48.0",-35.1497,-47.8308,0.111000,"Intermediario"
"28.0_-81.0","28.0_-81.0",28.4933,-80.0600,0.022837,"Intermediario"
"14.0_-133.0","14.0_-133.0",14.5100,-132.6100,0.002950,"Intermediario"
"25.0_153.0","25.0_153.0",25.7062,153.2397,0.008140,"Intermediario"
"6.0_92.0","6.0_92.0",6.4852,92.5807,0.043800,"Intermediario"
"-59.0_124.0","-59.0_124.0",-58.0099,124.8555,0.003870,"Intermediario"
"27.0_-123.0","27.0_-123.0",27.6450,-122.2000,0.001676,"Intermediario"
"34.0_-154.0","34.0_-154.0",34.6850,-153.8700,0.103850,"Intermediario"
"-35.0_-18.0","-35.0_-18.0",-34.6048,-17.1887,0.526000,"Intermediario"
"19.0_-77.0","19.0_-77.0",19.2850,-76.6250,0.001620,"Intermediario"
"40.0_141.0","40.0_141.0",40.6964,141.7832,2.908167,"Intermediario"
"-38.0_24.0","-38.0_24.0",-37.7136,24.5536,0.069300,"Intermediario"
"-16.0_-148.0","-16.0_-148.0",-15.4400,-147.2600,0.000000,"Intermediario"
"-58.0_-68.0","-58.0_-68.0",-57.7642,-67.0034,0.001910,"Intermediario"
"32.0_-18.0","32.0_-18.0",32.0800,-17.2700,0.163000,"Intermediario"
"29.0_-58.0","29.0_-58.0",29.6950,-57.4300,0.062100,"Intermediario"
"31.0_137.0","31.0_137.0",31.6568,137.3466,0.059800,"Intermediario"
"41.0_-22.0","41.0_-22.0",41.0100,-21.8100,0.033900,"Intermediario"
"24.0_123.0","24.0_123.0",24.4912,123.4163,0.422000,"Intermediario"
"17.0_-160.0","17.0_-160.0",17.3750,-159.4950,0.000965,"Intermediario"
"-25.0_-37.0","-25.0_-37.0",-24.3200,-36.2200,0.233000,"Intermediario"
"15.0_-158.0","15.0_-158.0",15.8750,-157.7900,0.001305,"Intermediario"
"37.0_-1.0","37.0_-1.0",37.4682,-0.8926,1.534154,"Intermediario"
"31.0_-41.0","31.0_-41.0",31.3922,-40.0811,0.165000,"Intermediario"
"-22.0_68.0","-22.0_68.0",-21.0490,68.4367,0.052600,"Intermediario"
"12.0_-118.0","12.0_-118.0",12.6900,-117.5600,0.000000,"Intermediario"
"-18.0_-150.0","-18.0_-150.0",-17.2133,-149.6900,0.001005,"Intermediario"
"8.0_-121.0","8.0_-121.0",8.7100,-120.4800,0.000000,"Intermediario"
"16.0_-66.0","16.0_-66.0",16.4514,-65.4657,0.002466,"Intermediario"
"25.0_-70.0","25.0_-70.0",25.2500,-69.4200,0.009700,"Intermediario"
"-33.0_9.0","-33.0_9.0",-32.2200,9.3500,0.077500,"Intermediario"
"24.0_136.0","24.0_136.0",24.3804,136.1413,0.683500,"Intermediario"
"33.0_140.0","33.0_140.0",33.3617,140.4918,0.008300,"Intermediario"
"24.0_-84.0","24.0_-84.0",24.4246,-83.4886,0.019150,"Intermediario"
"17.0_-70.0","17.0_-70.0",17.7200,-69.2000,0.000000,"Intermediario"
"33.0_-162.0","33.0_-162.0",33.5000,-161.2300,0.021700,"Intermediario"
"36.0_25.0","36.0_25.0",36.4517,25.2630,1.758333,"Intermediario"
"27.0_-64.0","27.0_-64.0",27.2600,-63.0200,0.015400,"Intermediario"
"12.0_-69.0","12.0_-69.0",12.3667,-68.4700,0.006300,"Intermediario"
"35.0_134.0","35.0_134.0",35.8197,134.6035,2.754000,"Intermediario"
"20.0_139.0","20.0_139.0",20.9981,139.9958,0.141000,"Intermediario"
"40.0_17.0","40.0_17.0",40.7612,17.7833,0.780000,"Intermediario"
"18.0_-154.0","18.0_-154.0",18.4250,-153.5450,0.000199,"Intermediario"
"39.0_142.0","39.0_142.0",39.5949,142.4199,9.380850,"Intermediario"
"34.0_-141.0","34.0_-141.0",34.3163,-140.5913,3.720000,"Intermediario"
"-23.0_-30.0","-23.0_-30.0",-22.2970,-29.2472,0.007700,"Intermediario"
"-47.0_51.0","-47.0_51.0",-46.1650,51.0160,0.000000,"Intermediario"
"57.0_-6.0","57.0_-6.0",57.8863,-5.8211,0.979667,"Intermediario"
"4.0_-157.0","4.0_-157.0",4.4220,-156.5380,0.001347,"Intermediario"
"39.0_-130.0","39.0_-130.0",39.5750,-129.1900,0.008965,"Intermediario"
"-25.0_99.0","-25.0_99.0",-24.3947,99.5107,0.012500,"Intermediario"
"26.0_-78.0","26.0_-78.0",26.2450,-77.7725,0.023675,"Intermediario"
"31.0_-147.0","31.0_-147.0",31.5100,-146.6300,0.259000,"Intermediario"
"-7.0_-142.0","-7.0_-142.0",-6.7300,-141.4550,0.000000,"Intermediario"
"30.0_-148.0","30.0_-148.0",30.7400,-147.7300,0.177000,"Intermediario"
"8.0_-147.0","8.0_-147.0",8.1900,-146.9900,0.000770,"Intermediario"
"-41.0_160.0","-41.0_160.0",-40.0545,160.1017,0.003010,"Intermediario"
"11.0_-137.0","11.0_-137.0",11.4167,-136.4900,0.000380,"Intermediario"
"37.0_-150.0","37.0_-150.0",37.1200,-149.6400,0.231450,"Intermediario"
"-33.0_-90.0","-33.0_-90.0",-32.2052,-89.4267,0.003160,"Intermediario"
"-54.0_81.0","-54.0_81.0",-53.1143,81.7710,0.000000,"Intermediario"
"72.0_-159.0","72.0_-159.0",72.2071,-158.2773,0.154000,"Intermediario"
"13.0_-73.0","13.0_-73.0",13.8000,-72.4800,0.012000,"Intermediario"
"42.0_-65.0","42.0_-65.0",42.5763,-64.3850,0.004400,"Intermediario"
"43.0_-149.0","43.0_-149.0",43.1700,-148.1600,0.000000,"Intermediario"
"32.0_-128.0","32.0_-128.0",32.2584,-127.3653,0.159000,"Intermediario"
"41.0_-66.0","41.0_-66.0",41.4623,-65.5408,0.003620,"Intermediario"
"15.0_-114.0","15.0_-114.0",15.7500,-113.2700,0.000000,"Intermediario"
"49.0_-6.0","49.0_-6.0",49.4138,-5.3905,0.066000,"Intermediario"
"56.0_-3.0","56.0_-3.0",56.3213,-2.5561,0.037430,"Intermediario"
"58.0_-9.0","58.0_-9.0",58.5001,-8.3742,7.077500,"Intermediario"
"-29.0_-107.0","-29.0_-107.0",-28.1885,-106.3073,0.028200,"Intermediario"
"15.0_141.0","15.0_141.0",15.5467,141.1747,0.015900,"Intermediario"
"54.0_-14.0","54.0_-14.0",54.4733,-13.4536,13.785714,"Intermediario"
"40.0_-151.0","40.0_-151.0",40.5133,-150.1600,0.138000,"Intermediario"
"25.0_-83.0","25.0_-83.0",25.3650,-82.7163,0.005240,"Intermediario"
"54.0_-133.0","54.0_-133.0",54.3300,-132.7050,0.002160,"Intermediario"
"34.0_135.0","34.0_135.0",34.4061,135.2862,0.305233,"Intermediario"
"-26.0_106.0","-26.0_106.0",-25.6772,106.5336,0.119000,"Intermediario"
"26.0_-65.0","26.0_-65.0",26.4450,-64.6550,0.059550,"Intermediario"
"35.0_-122.0","35.0_-122.0",35.5500,-121.9233,0.000000,"Intermediario"
"26.0_-155.0","26.0_-155.0",26.6280,-154.0460,0.002620,"Intermediario"
"-27.0_-40.0","-27.0_-40.0",-26.3881,-39.9167,0.010900,"Intermediario"
"57.0_-160.0","57.0_-160.0",57.2780,-159.6620,0.000000,"Intermediario"
"25.0_-161.0","25.0_-161.0",25.3500,-160.9500,0.023200,"Intermediario"
"42.0_4.0","42.0_4.0",42.9156,4.4974,0.791000,"Intermediario"
"16.0_-79.0","16.0_-79.0",16.4778,-78.5678,0.004962,"Intermediario"
"-14.0_144.0","-14.0_144.0",-13.6378,144.0752,0.004904,"Intermediario"
"38.0_143.0","38.0_143.0",38.2668,143.3899,0.256437,"Intermediario"
"24.0_-114.0","24.0_-114.0",24.8150,-113.2500,0.000000,"Intermediario"
"23.0_-128.0","23.0_-128.0",23.9100,-127.4700,0.056500,"Intermediario"
"48.0_-3.0","48.0_-3.0",48.7668,-2.4299,0.077000,"Intermediario"
"12.0_130.0","12.0_130.0",12.5048,130.2707,0.174000,"Intermediario"
"26.0_152.0","26.0_152.0",26.3517,152.2958,0.061200,"Intermediario"
"18.0_-82.0","18.0_-82.0",18.2850,-81.5500,0.000000,"Intermediario"
"-30.0_92.0","-30.0_92.0",-29.6500,92.9700,0.076100,"Intermediario"
"13.0_-60.0","13.0_-60.0",13.4836,-59.6836,0.026586,"Intermediario"
"20.0_-25.0","20.0_-25.0",20.2600,-24.2500,0.014100,"Intermediario"
"27.0_129.0","27.0_129.0",27.4545,129.4355,0.071700,"Intermediario"
"39.0_-125.0","39.0_-125.0",39.1800,-124.3600,0.000000,"Intermediario"
"45.0_-45.0","45.0_-45.0",45.5800,-44.8300,0.001080,"Intermediario"
"-8.0_-136.0","-8.0_-136.0",-7.3600,-135.3000,0.000000,"Intermediario"
"29.0_-80.0","29.0_-80.0",29.4314,-79.4914,0.004909,"Intermediario"
"38.0_-144.0","38.0_-144.0",38.5300,-143.9100,0.390000,"Intermediario"
"33.0_-144.0","33.0_-144.0",33.4972,-143.0771,0.160000,"Intermediario"
"16.0_-84.0","16.0_-84.0",16.6768,-83.5268,0.005186,"Intermediario"
"20.0_-154.0","20.0_-154.0",20.1850,-153.6650,0.006740,"Intermediario"
"7.0_-122.0","7.0_-122.0",7.7400,-121.2200,0.000000,"Intermediario"
"31.0_-72.0","31.0_-72.0",31.4688,-71.4138,0.082095,"Intermediario"
"22.0_-152.0","22.0_-152.0",22.3000,-151.0300,0.013600,"Intermediario"
"22.0_-68.0","22.0_-68.0",22.3500,-67.7700,0.005400,"Intermediario"
"13.0_-134.0","13.0_-134.0",13.8000,-133.1300,0.000932,"Intermediario"
"35.0_-153.0","35.0_-153.0",35.4100,-152.6200,0.321000,"Intermediario"
"77.0_10.0","77.0_10.0",77.6415,10.3769,0.007820,"Intermediario"
"16.0_-100.0","16.0_-100.0",16.3300,-99.2400,0.010800,"Intermediario"
"23.0_124.0","23.0_124.0",23.6396,124.7830,0.069300,"Intermediario"
"30.0_-153.0","30.0_-153.0",30.2000,-152.6700,0.067000,"Intermediario"
"4.0_-144.0","4.0_-144.0",4.3867,-143.6800,0.000225,"Intermediario"
"-7.0_-155.0","-7.0_-155.0",-6.3400,-154.5950,0.000409,"Intermediario"
"-17.0_-151.0","-17.0_-151.0",-16.7840,-150.6300,0.001886,"Intermediario"
"59.0_-5.0","59.0_-5.0",59.9335,-4.7500,5.500000,"Intermediario"
"33.0_-66.0","33.0_-66.0",33.5975,-65.4794,0.064674,"Intermediario"
"78.0_13.0","78.0_13.0",78.0618,13.4831,0.042600,"Intermediario"
"35.0_-64.0","35.0_-64.0",35.6140,-63.5790,0.053990,"Intermediario"
"-5.0_-158.0","-5.0_-158.0",-4.6200,-157.3800,0.000000,"Intermediario"
"3.0_-89.0","3.0_-89.0",3.3700,-88.0850,0.000540,"Intermediario"
"42.0_-70.0","42.0_-70.0",42.5086,-69.5313,0.005285,"Intermediario"
"-1.0_-141.0","-1.0_-141.0",-0.5150,-140.2550,0.000000,"Intermediario"
"24.0_-109.0","24.0_-109.0",24.3250,-108.3400,0.010650,"Intermediario"
"34.0_-172.0","34.0_-172.0",34.9987,-171.8237,0.108000,"Intermediario"
"30.0_-166.0","30.0_-166.0",30.5548,-165.4176,0.062300,"Intermediario"
"12.0_-140.0","12.0_-140.0",12.7500,-139.6400,0.002245,"Intermediario"
"55.0_-13.0","55.0_-13.0",55.5766,-12.1074,11.500000,"Intermediario"
"29.0_126.0","29.0_126.0",29.4993,126.6297,1.240000,"Intermediario"
"73.0_130.0","73.0_130.0",73.3558,130.1355,0.000000,"Intermediario"
"37.0_-58.0","37.0_-58.0",37.4500,-57.4200,0.014650,"Intermediario"
"47.0_-126.0","47.0_-126.0",47.5450,-125.1450,0.000535,"Intermediario"
"14.0_-151.0","14.0_-151.0",14.6267,-150.7233,0.001293,"Intermediario"
"-19.0_-35.0","-19.0_-35.0",-18.4200,-34.6400,0.047300,"Intermediario"
"-30.0_-100.0","-30.0_-100.0",-29.3441,-99.7966,0.115000,"Intermediario"
"44.0_-148.0","44.0_-148.0",44.9800,-147.7400,0.000000,"Intermediario"
"26.0_-111.0","26.0_-111.0",26.1333,-110.6667,0.000360,"Intermediario"
"77.0_67.0","77.0_67.0",77.9817,67.8004,0.432000,"Intermediario"
"45.0_-58.0","45.0_-58.0",45.5250,-57.7400,0.051850,"Intermediario"
"39.0_-138.0","39.0_-138.0",39.1950,-137.8550,0.370500,"Intermediario"
"29.0_-158.0","29.0_-158.0",29.7400,-157.6060,0.012606,"Intermediario"
"2.0_-146.0","2.0_-146.0",2.2800,-145.5500,0.000000,"Intermediario"
"39.0_-68.0","39.0_-68.0",39.8600,-67.5633,0.000000,"Intermediario"
"55.0_-163.0","55.0_-163.0",55.5347,-162.8857,0.043767,"Intermediario"
"77.0_116.0","77.0_116.0",77.9252,116.9123,0.000000,"Intermediario"
"36.0_146.0","36.0_146.0",36.9950,146.4900,0.003200,"Intermediario"
"39.0_12.0","39.0_12.0",39.8242,12.5245,0.383000,"Intermediario"
"57.0_-10.0","57.0_-10.0",57.6126,-9.3773,4.756154,"Intermediario"
"27.0_-77.0","27.0_-77.0",27.4933,-76.4400,0.006000,"Intermediario"
"20.0_-69.0","20.0_-69.0",20.5927,-68.3836,0.057402,"Intermediario"
"35.0_147.0","35.0_147.0",35.0083,147.9928,0.000075,"Intermediario"
"35.0_-140.0","35.0_-140.0",35.7985,-139.7876,5.216933,"Intermediario"
"48.0_-130.0","48.0_-130.0",48.5650,-129.4200,0.000000,"Intermediario"
"-32.0_-91.0","-32.0_-91.0",-31.9780,-90.4108,0.009160,"Intermediario"
"74.0_84.0","74.0_84.0",74.8638,84.5023,0.022500,"Intermediario"
"13.0_-147.0","13.0_-147.0",13.9900,-146.7500,0.007980,"Intermediario"
"46.0_-88.0","46.0_-88.0",46.6755,-87.3910,0.046156,"Intermediario"
"20.0_-110.0","20.0_-110.0",20.8850,-109.4550,0.000000,"Intermediario"
"15.0_-145.0","15.0_-145.0",15.9800,-144.0600,0.000000,"Intermediario"
"-63.0_-59.0","-63.0_-59.0",-62.1000,-58.9000,0.005720,"Intermediario"
"9.0_-150.0","9.0_-150.0",9.2800,-149.3500,0.000000,"Intermediario"
"8.0_-116.0","8.0_-116.0",8.3800,-115.9900,0.001080,"Intermediario"
"30.0_168.0","30.0_168.0",30.0770,168.1330,0.096000,"Intermediario"
"-27.0_-22.0","-27.0_-22.0",-26.9400,-21.4000,0.466000,"Intermediario"
"5.0_-138.0","5.0_-138.0",5.2500,-137.0600,0.000000,"Intermediario"
"12.0_-60.0","12.0_-60.0",12.5067,-59.7367,0.003450,"Intermediario"
"-38.0_150.0","-38.0_150.0",-37.6281,150.3998,0.008170,"Intermediario"
"11.0_-61.0","11.0_-61.0",11.6025,-60.3512,0.001763,"Intermediario"
"38.0_-131.0","38.0_-131.0",38.7400,-130.5000,0.144000,"Intermediario"
"11.0_-106.0","11.0_-106.0",11.3500,-105.0100,0.030500,"Intermediario"
"28.0_-76.0","28.0_-76.0",28.5050,-75.7500,0.012950,"Intermediario"
"-25.0_155.0","-25.0_155.0",-24.9232,155.1971,0.000738,"Intermediario"
"-4.0_-133.0","-4.0_-133.0",-3.0900,-132.5400,0.000000,"Intermediario"
"40.0_-67.0","40.0_-67.0",40.3671,-66.3943,0.014343,"Intermediario"
"27.0_-118.0","27.0_-118.0",27.9000,-117.1800,0.000000,"Intermediario"
"18.0_-110.0","18.0_-110.0",18.5450,-109.6550,0.001800,"Intermediario"
"56.0_-12.0","56.0_-12.0",56.8037,-11.0003,6.500000,"Intermediario"
"34.0_-65.0","34.0_-65.0",34.6021,-64.5917,0.221350,"Intermediario"
"-26.0_-36.0","-26.0_-36.0",-25.9061,-35.2254,0.012900,"Intermediario"
"23.0_-159.0","23.0_-159.0",23.4643,-158.8057,0.007879,"Intermediario"
"28.0_-63.0","28.0_-63.0",28.0000,-62.3000,0.025900,"Intermediario"
"2.0_-159.0","2.0_-159.0",2.5300,-158.8900,0.003080,"Intermediario"
"25.0_-130.0","25.0_-130.0",25.6900,-129.3100,0.001730,"Intermediario"
"-37.0_120.0","-37.0_120.0",-36.6300,120.8400,0.008280,"Intermediario"
"11.0_-119.0","11.0_-119.0",11.6300,-118.7200,0.000000,"Intermediario"
"23.0_137.0","23.0_137.0",23.6963,137.4312,4.770000,"Intermediario"
"-33.0_-11.0","-33.0_-11.0",-32.6070,-10.2000,0.352000,"Intermediario"
"30.0_-122.0","30.0_-122.0",30.7687,-121.5366,0.022557,"Intermediario"
"24.0_-71.0","24.0_-71.0",24.4356,-70.3500,0.026689,"Intermediario"
"36.0_133.0","36.0_133.0",36.3804,133.5911,0.795335,"Intermediario"
"19.0_-59.0","19.0_-59.0",19.5713,-58.4563,0.008113,"Intermediario"
"30.0_-72.0","30.0_-72.0",30.6700,-71.5580,0.105320,"Intermediario"
"42.0_-83.0","42.0_-83.0",42.6740,-82.5896,0.083275,"Intermediario"
"17.0_135.0","17.0_135.0",17.2317,135.8283,0.200000,"Intermediario"
"44.0_-59.0","44.0_-59.0",44.9500,-58.4200,0.017700,"Intermediario"
"-1.0_-154.0","-1.0_-154.0",-0.2050,-153.5550,0.000000,"Intermediario"
"31.0_155.0","31.0_155.0",31.2728,155.3199,0.027000,"Intermediario"
"23.0_-85.0","23.0_-85.0",23.3550,-84.1350,0.004320,"Intermediario"
"-41.0_155.0","-41.0_155.0",-40.6347,155.8901,0.003635,"Intermediario"
"27.0_151.0","27.0_151.0",27.0833,151.3647,0.038000,"Intermediario"
"9.0_-163.0","9.0_-163.0",9.3700,-162.3550,0.001080,"Intermediario"
"53.0_-135.0","53.0_-135.0",53.2600,-134.1500,0.000000,"Intermediario"
"23.0_-71.0","23.0_-71.0",23.5510,-70.5160,0.030626,"Intermediario"
"6.0_-123.0","6.0_-123.0",6.0500,-122.0600,0.000000,"Intermediario"
"-12.0_87.0","-12.0_87.0",-11.0141,87.4279,0.218900,"Intermediario"
"23.0_-163.0","23.0_-163.0",23.2050,-162.4350,0.015800,"Intermediario"
"31.0_-164.0","31.0_-164.0",31.3098,-163.9940,0.600000,"Intermediario"
"-20.0_-28.0","-20.0_-28.0",-19.7983,-27.3385,0.012500,"Intermediario"
"19.0_-81.0","19.0_-81.0",19.3040,-80.4920,0.000612,"Intermediario"
"14.0_-67.0","14.0_-67.0",14.3500,-66.3260,0.004892,"Intermediario"
"43.0_9.0","43.0_9.0",43.1686,9.5960,6.581333,"Intermediario"
"28.0_128.0","28.0_128.0",28.4394,128.8460,0.017100,"Intermediario"
"15.0_-162.0","15.0_-162.0",15.4600,-161.0600,0.001240,"Intermediario"
"25.0_-65.0","25.0_-65.0",25.2300,-64.7400,0.225000,"Intermediario"
"32.0_-79.0","32.0_-79.0",32.0700,-78.2100,0.002200,"Intermediario"
"40.0_-133.0","40.0_-133.0",40.4650,-132.4350,0.015550,"Intermediario"
"39.0_138.0","39.0_138.0",39.2057,138.6620,0.796714,"Intermediario"
"17.0_-111.0","17.0_-111.0",17.5450,-110.3000,0.003375,"Intermediario"
"10.0_-161.0","10.0_-161.0",10.4550,-160.5300,0.000000,"Intermediario"
"30.0_-73.0","30.0_-73.0",30.5175,-72.4325,0.076615,"Intermediario"
"5.0_-155.0","5.0_-155.0",5.6900,-154.2000,0.000000,"Intermediario"
"-35.0_-79.0","-35.0_-79.0",-34.3700,-78.3750,0.006030,"Intermediario"
"33.0_135.0","33.0_135.0",33.2839,135.4814,0.558900,"Intermediario"
"32.0_-145.0","32.0_-145.0",32.7100,-144.1600,0.242000,"Intermediario"
"21.0_-69.0","21.0_-69.0",21.2122,-68.4778,0.009989,"Intermediario"
"41.0_-83.0","41.0_-83.0",41.8109,-82.6696,0.111002,"Intermediario"
"40.0_149.0","40.0_149.0",40.8124,149.4317,0.191903,"Intermediario"
"11.0_-142.0","11.0_-142.0",11.2900,-141.9600,0.004240,"Intermediario"
"-40.0_138.0","-40.0_138.0",-39.8700,138.7400,0.000000,"Intermediario"
"42.0_152.0","42.0_152.0",42.5550,152.9350,0.244490,"Intermediario"
"18.0_-64.0","18.0_-64.0",18.5333,-63.7667,0.018153,"Intermediario"
"22.0_-129.0","22.0_-129.0",22.0300,-128.6400,0.016500,"Intermediario"
"25.0_-78.0","25.0_-78.0",25.7233,-77.4900,0.021128,"Intermediario"
"-8.0_-30.0","-8.0_-30.0",-7.2800,-29.3200,0.022800,"Intermediario"
"55.0_-9.0","55.0_-9.0",55.5130,-8.4638,1.615385,"Intermediario"
"40.0_-146.0","40.0_-146.0",40.5800,-145.0800,0.012100,"Intermediario"
"29.0_-62.0","29.0_-62.0",29.4267,-61.5744,0.051651,"Intermediario"
"-8.0_-118.0","-8.0_-118.0",-7.3900,-117.2300,0.000000,"Intermediario"
"36.0_-76.0","36.0_-76.0",36.4400,-75.5000,0.000000,"Intermediario"
"11.0_-155.0","11.0_-155.0",11.5200,-154.9300,0.000000,"Intermediario"
"-6.0_-156.0","-6.0_-156.0",-5.3000,-155.0300,0.000000,"Intermediario"
"37.0_132.0","37.0_132.0",37.5563,132.6963,0.130500,"Intermediario"
"17.0_-78.0","17.0_-78.0",17.3774,-77.5216,0.009575,"Intermediario"
"6.0_87.0","6.0_87.0",6.2427,87.6247,0.001310,"Intermediario"
"12.0_-61.0","12.0_-61.0",12.5523,-60.2377,0.001674,"Intermediario"
"-33.0_-85.0","-33.0_-85.0",-32.9105,-84.4851,0.001210,"Intermediario"
"54.0_-6.0","54.0_-6.0",54.7988,-5.1892,0.140900,"Intermediario"
"-3.0_-129.0","-3.0_-129.0",-2.6600,-128.5400,0.000000,"Intermediario"
"32.0_-66.0","32.0_-66.0",32.3323,-65.3615,0.060046,"Intermediario"
"-24.0_-37.0","-24.0_-37.0",-23.8868,-36.6933,0.014800,"Intermediario"
"33.0_-65.0","33.0_-65.0",33.6037,-64.6470,0.124237,"Intermediario"
"-19.0_96.0","-19.0_96.0",-18.5121,96.5486,0.024600,"Intermediario"
"-7.0_98.0","-7.0_98.0",-6.5651,98.4470,0.012400,"Intermediario"
"40.0_136.0","40.0_136.0",40.4886,136.9035,5.580000,"Intermediario"
"28.0_-45.0","28.0_-45.0",28.3300,-44.9782,1.030000,"Intermediario"
"41.0_-70.0","41.0_-70.0",41.6603,-69.3074,0.002297,"Intermediario"
"-34.0_-36.0","-34.0_-36.0",-33.9352,-35.5030,0.006540,"Intermediario"
"22.0_-85.0","22.0_-85.0",22.9300,-84.8500,0.004320,"Intermediario"
"13.0_-117.0","13.0_-117.0",13.7100,-116.2100,0.000865,"Intermediario"
"17.0_-155.0","17.0_-155.0",17.1200,-154.7000,0.000000,"Intermediario"
"29.0_-75.0","29.0_-75.0",29.4700,-74.5450,0.013750,"Intermediario"
"39.0_-139.0","39.0_-139.0",39.1200,-138.8100,0.105000,"Intermediario"
"-37.0_151.0","-37.0_151.0",-36.6400,151.0100,0.007990,"Intermediario"
"33.0_-139.0","33.0_-139.0",33.7402,-138.3655,0.350400,"Intermediario"
"77.0_9.0","77.0_9.0",77.4935,9.3215,0.000000,"Intermediario"
"-31.0_-25.0","-31.0_-25.0",-30.8960,-24.0645,0.758000,"Intermediario"
"16.0_-70.0","16.0_-70.0",16.5200,-69.3100,0.001440,"Intermediario"
"42.0_-138.0","42.0_-138.0",42.3167,-137.4006,0.116960,"Intermediario"
"4.0_-161.0","4.0_-161.0",4.4629,-160.6800,0.006329,"Intermediario"
"-27.0_-114.0","-27.0_-114.0",-26.6027,-113.8575,0.003160,"Intermediario"
"41.0_-157.0","41.0_-157.0",41.0398,-156.2367,0.165000,"Intermediario"
"17.0_-65.0","17.0_-65.0",17.5364,-64.6576,0.006088,"Intermediario"
"-28.0_-108.0","-28.0_-108.0",-27.8781,-107.2460,0.009920,"Intermediario"
"30.0_138.0","30.0_138.0",30.3140,138.4316,0.029515,"Intermediario"
"29.0_131.0","29.0_131.0",29.3986,131.5228,0.335000,"Intermediario"
"27.0_-59.0","27.0_-59.0",27.6850,-58.5250,0.141775,"Intermediario"
"-27.0_153.0","-27.0_153.0",-26.7186,153.3792,0.017365,"Intermediario"
"16.0_-169.0","16.0_-169.0",16.0300,-168.1800,0.000000,"Intermediario"
"25.0_135.0","25.0_135.0",25.9792,135.7352,0.388000,"Intermediario"
"32.0_-132.0","32.0_-132.0",32.5632,-131.4839,0.124000,"Intermediario"
"38.0_-145.0","38.0_-145.0",38.9900,-144.5900,0.000000,"Intermediario"
"-12.0_-146.0","-12.0_-146.0",-11.6900,-145.2900,0.001500,"Intermediario"
"72.0_139.0","72.0_139.0",72.4964,139.0928,0.013500,"Intermediario"
"39.0_-73.0","39.0_-73.0",39.4575,-72.2625,0.009200,"Intermediario"
"16.0_-83.0","16.0_-83.0",16.6233,-82.4192,0.014683,"Intermediario"
"14.0_-115.0","14.0_-115.0",14.6700,-114.5450,0.000520,"Intermediario"
"33.0_-126.0","33.0_-126.0",33.0200,-125.5800,0.043500,"Intermediario"
"0.0_-141.0","0.0_-141.0",0.8600,-140.4300,0.000000,"Intermediario"
"49.0_-10.0","49.0_-10.0",49.2461,-9.1817,11.000000,"Intermediario"
"7.0_-148.0","7.0_-148.0",7.3700,-147.5000,0.002900,"Intermediario"
"-11.0_-4.0","-11.0_-4.0",-10.7709,-3.7411,0.000000,"Intermediario"
"21.0_130.0","21.0_130.0",21.4348,130.8710,5.520000,"Intermediario"
"-11.0_-152.0","-11.0_-152.0",-10.8000,-151.1100,0.000000,"Intermediario"
"36.0_-63.0","36.0_-63.0",36.5500,-62.1500,0.006480,"Intermediario"
"-22.0_113.0","-22.0_113.0",-21.8334,113.9271,0.015375,"Intermediario"
"49.0_0.0","49.0_0.0",49.7731,0.3343,0.107400,"Intermediario"
